time,type,thing,fisher,weight,worth,total
1718078279630,legendary,Whale Shark,alfiMS,15,732,732
1718078304356,legendary,Singing Fish,zoskyb,4.45,178,178
1718078773957,uncommon,Scrapermouth Mbuna,Psygineer,0.22,44,105
1718078839645,common,Black Spotted Grunt,staggerrilla,4.92,20,51
1718078861239,common,Mackerel,bleepbloopinbot,2.21,22,22
1718079262715,common,Black Spotted Grunt,alfiMS,5.6,22,754
1718079408179,rare,Orangespined Unicornfish,Psygineer,0.88,66,171
1718079452709,uncommon,Rabbitfish,surfeus,1.61,28,28
1718079538957,rare,Orange-Spotted Spinefoot,stecherdesgrauens,0.1,70,70
1718079934780,junk,Scooter,alfiMS,14.9,50,804
1718080040057,common,Trout,staggerrilla,0.83,12,63
1718080062703,rare,Red Discus,bleepbloopinbot,0.33,75,97
1718080083863,junk,Soda Can,Psygineer,0.08,1,172
1718080354880,common,Mackerel,stecherdesgrauens,1.71,17,87
1718080582716,common,Atlantic Cod,ragnar175,41,31,31
1718080603940,junk,Henry's Shoe,surfeus,1.69,4,32
1718080625447,common,Mackerel,Hyper_Spectrum,1.71,17,17
1718080665382,junk,Coffee Cup,lightb0011,0.19,2,2
1718080810875,junk,Vape,Psygineer,0.21,10,182
1718080933040,junk,Traffic Cone,alfiMS,0.99,8,812
1718080954238,junk,Thong,crayzeyez,0.22,2,2
1718081002184,uncommon,Murex Shellfish,CHUCKY_XS,0.41,33,108
1718081197145,epic,Octopus,CTPAX001,10.2,154,154
1718081219779,rare,Red Discus,stecherdesgrauens,0.33,75,162
1718081240975,junk,Thong,surfeus,0.16,2,34
1718081283357,legendary,Treasure Chest,staggerrilla,106,1,1125
1718081306019,rare,Piranha,bleepbloopinbot,0.95,76,173
1718081335324,junk,Trolley,LEONwubwub,19.8,10,10
1718081632659,rare,Oreochromis,ragnar175,2.37,79,110
1718081666883,junk,Coffee Cup,alfiMS,0.22,2,814
1718081824847,junk,Henry's Shoe,Psygineer,1.73,4,186
1718081897191,junk,Branch,stecherdesgrauens,0.53,2,164
1718082439837,junk,Trolley,staggerrilla,20,10,1135
1718082462756,rare,Wahoo,bleepbloopinbot,13.8,88,261
1718082484119,common,Mussel,meneldur,0.11,11,11
1718082579990,uncommon,Rabbitfish,Psygineer,1.61,28,214
1718082639438,rare,Sunfish,ragnar175,820,91,201
1718083141996,uncommon,Sea Urchin,CHUCKY_XS,0.16,24,132
1718083641131,rare,Oreochromis,staggerrilla,2.14,71,1206
1718083662439,junk,Traffic Cone,bleepbloopinbot,0.98,8,269
1718083683600,junk,Soda Can,Psygineer,0.1,1,215
1718083970226,junk,Trolley,sstop1231,16.5,8,8
1718084023651,uncommon,Butterfly Fish,crayzeyez,0.11,49,51
1718084343668,junk,Henry's Shoe,madagascaradam,2.14,5,5
1718084364863,junk,Branch,Psygineer,0.45,2,217
1718084840661,common,Trout,staggerrilla,1.1,17,1223
1718084865754,epic,Old PC,bleepbloopinbot,19.6,196,465
1718085069980,epic,Powderblue Tang,surfeus,0.82,163,197
1718085091547,common,Black Spotted Grunt,Psygineer,5.3,21,238
1718085216054,junk,Bike,necroso7,10.8,32,32
1718085347134,junk,Scooter,ragnar175,15.9,53,254
1718085477654,rare,Tuna,madagascaradam,239,114,119
1718085521521,junk,Soda Can,stecherdesgrauens,0.08,1,165
1718085647789,rare,Yellowtang,meneldur,0.56,72,83
1718085864582,uncommon,Watch,alfiMS,0.19,47,861
1718085885915,common,Pike,Psygineer,0.91,9,247
1718086040250,common,Blue Discus,staggerrilla,0.17,17,1240
1718086061538,junk,Traffic Cone,bleepbloopinbot,0.82,7,472
1718086084363,rare,Piranha,necroso7,1.05,84,116
1718086207620,junk,Can,madagascaradam,0.54,5,124
1718086576318,common,Barracuda,alfiMS,9.8,33,894
1718086597578,junk,Can,meneldur,0.47,5,88
1718086619228,common,Atlantic Cod,Psygineer,34,25,272
1718086854426,common,Perch,stecherdesgrauens,3.15,31,196
1718086936665,uncommon,Lobster,madagascaradam,1.08,75,199
1718086958460,uncommon,Red Eye Fish,LEONwubwub,2.3,32,42
1718086991271,common,Mackerel,necroso7,1.84,18,134
1718087241039,uncommon,Starfish,staggerrilla,0.09,26,1266
1718087262453,common,Carp,bleepbloopinbot,7.5,14,486
1718087283723,junk,Can,Psygineer,0.47,5,277
1718087409305,uncommon,Murex Shellfish,alfiMS,0.45,36,930
1718087698429,rare,Red-knobbed Starfish,madagascaradam,0.09,60,259
1718087823135,uncommon,Oyster,mva255,0.5,60,60
1718087864812,common,Atlantic Cod,stecherdesgrauens,33,25,221
1718087997655,rare,Green Sea Turtle,sirhunterr,160,70,70
1718088077148,rare,Emperor Angelfish,meneldur,1.34,63,151
1718088098382,epic,Pineapple,Psygineer,0.98,5,282
1718088121138,epic,Shrimp Toy,necroso7,0.81,81,215
1718088177320,epic,Lion Fish,ymoxel,1.06,127,127
1718088440786,common,Pike,staggerrilla,0.81,8,1274
1718088462526,uncommon,Sea Urchin,bleepbloopinbot,0.19,29,515
1718088484165,common,Atlantic Cod,alfiMS,34,25,955
1718088847473,uncommon,Murex Shellfish,Psygineer,0.49,39,321
1718088938781,rare,Marlin,meneldur,339,113,264
1718088985354,epic,Loggerhead Turtle,necroso7,146,151,366
1718089089967,uncommon,Oyster,stecherdesgrauens,0.51,62,283
1718089242638,common,Black Spotted Grunt,alfiMS,4.17,17,972
1718089453605,common,Blue Discus,Psygineer,0.19,19,340
1718089623714,common,Salmon,sstop1231,3.39,25,33
1718089646129,rare,Red-knobbed Starfish,staggerrilla,0.09,64,1338
1718089668493,rare,Emperor Angelfish,bleepbloopinbot,1.31,61,576
1718089741138,junk,Coffee Cup,necroso7,0.21,2,368
1718089794136,epic,Yellow Mandarin Fish,meneldur,0.21,187,451
1718089815350,junk,CB Longneck,fscktfs,0.19,2,2
1718089880302,uncommon,Rabbitfish,stecherdesgrauens,2.24,39,322
1718089969667,common,Salmon,surfeus,3.83,29,226
1718090106979,legendary,Treasure Chest,alfiMS,81,811,1783
1718090131524,epic,Powderblue Tang,Psygineer,0.85,170,510
1718090556798,common,Trout,meneldur,0.97,15,466
1718090841486,junk,Skateboard,staggerrilla,3.35,56,1394
1718090871229,legendary,Manta Ray,bleepbloopinbot,1,430,1006
1718090892550,junk,Some Keys,crayzeyez,0.19,9,60
1718091021016,rare,Orange-Spotted Spinefoot,necroso7,0.09,64,432
1718091200888,rare,Nimbochromis,alfiMS,3.05,66,1849
1718091336561,epic,Sponge,meneldur,0.09,2,468
1718091367231,rare,Red Discus,stecherdesgrauens,0.45,101,423
1718091691174,epic,Swordfish,necroso7,266,213,645
1718091827837,legendary,Treasure Chest,fscktfs,94,937,939
1718091895381,legendary,Diamond,alfiMS,0.11,1,2914
1718091998553,rare,Clownfish,meneldur,0.23,102,570
1718092042513,rare,Mahi Mahi,staggerrilla,15.6,83,1477
1718092063873,common,Pike,bleepbloopinbot,1.12,11,1017
1718092087076,epic,Lion Fish,wickerio666,0.86,103,103
1718092109523,rare,Red-knobbed Starfish,stecherdesgrauens,0.09,65,488
1718092358500,common,Trout,mva255,1.04,16,76
1718092381636,rare,Clownfish,Ura3535,0.22,98,98
1718092408977,common,Barracuda,crayzeyez,9.2,31,91
1718092578362,epic,Leatherback Turtle,alfiMS,353,124,3038
1718092773576,junk,Tire,stecherdesgrauens,24,8,496
1718092795287,uncommon,Starfish,meneldur,0.09,28,598
1718092882112,uncommon,Golden Redeye Rudd,necroso7,0.85,43,688
1718092905031,uncommon,Triggerfish,fscktfs,19.8,89,1028
1718093094602,common,Blue Discus,wickerio666,0.19,19,122
1718093139427,uncommon,Oyster,sione89,0.42,50,50
1718093242207,rare,Wahoo,staggerrilla,12,77,1554
1718093265300,epic,Lion Fish,bleepbloopinbot,0.81,97,1114
1718093287832,rare,Mahi Mahi,alfiMS,13,69,3107
1718093454655,epic,Swordfish,stecherdesgrauens,249,199,695
1718093540727,epic,Sponge,necroso7,0.11,2,690
1718093563151,uncommon,Electric Catfish,kot1001,25,64,64
1718093700792,common,Black Spotted Grunt,wickerio666,4.26,17,139
1718093739187,epic,Powderblue Tang,meneldur,0.66,132,730
1718093791225,common,Mussel,athne1,0.1,10,10
1718093992446,uncommon,Butterfly Fish,alfiMS,0.11,50,3157
1718094385781,uncommon,Triggerfish,sione89,17.3,78,128
1718094441326,uncommon,Fish Fillet Burger,staggerrilla,0.9,5,1559
1718094462918,common,Hermit Crab,bleepbloopinbot,1.11,22,1136
1718094485854,rare,Sailfish,fscktfs,68,88,1116
1718094551866,rare,Marlin,stecherdesgrauens,331,110,805
1718094576738,common,Barracuda,necroso7,7.3,24,714
1718094636738,junk,Vape,meneldur,0.19,9,739
1718094829612,rare,Emperor Angelfish,CTPAX001,1.32,62,216
1718095187240,common,Hermit Crab,alfiMS,1.1,22,3179
1718095209689,rare,Green Sea Turtle,sione89,149,65,193
1718095323960,common,Blue Discus,stecherdesgrauens,0.19,19,824
1718095388267,junk,Thong,alesas2,0.21,2,2
1718095423209,uncommon,Koi,necroso7,12.9,51,765
1718095449756,uncommon,Frontosa Cichlid,athne1,0.49,35,45
1718095484702,legendary,Pink Rubber Ducky,fscktfs,4.51,361,1477
1718095536945,common,Blue Discus,meneldur,0.18,18,757
1718095640984,junk,Trolley,staggerrilla,17.9,9,1568
1718095662302,junk,Trolley,bleepbloopinbot,18.1,9,1145
1718095683502,junk,Thong,alwaystegan,0.21,2,2
1718095843858,rare,Wahoo,alfiMS,13.6,87,3266
1718095865923,uncommon,Butterfly Fish,sione89,0.1,46,239
1718096031414,junk,Tire,stecherdesgrauens,25,8,832
1718096258495,rare,Red Discus,meneldur,0.45,101,858
1718096304447,junk,Trolley,sstop1231,19.9,10,43
1718096327877,common,Carp,necroso7,7.7,14,779
1718096433080,common,Black Spotted Grunt,athne1,5.6,22,67
1718096527181,common,Mackerel,fscktfs,1.86,19,1496
1718096548747,common,Black Spotted Grunt,MikaHus,5.3,21,21
1718096701862,rare,Olive Ridley Turtle,wickerio666,38,75,214
1718096727524,common,Carp,stecherdesgrauens,8.8,16,848
1718096815016,common,Black Spotted Grunt,alfiMS,4.91,20,3286
1718096843190,rare,Wahoo,staggerrilla,12.9,83,1651
1718096865840,uncommon,Triggerfish,bleepbloopinbot,16.6,75,1220
1718097055040,uncommon,Peacock Bass,necroso7,7.4,46,825
1718097339131,uncommon,Golden Redeye Rudd,athne1,0.71,35,102
1718097393089,rare,Sailfish,stecherdesgrauens,67,86,934
1718097458018,rare,Orange-Spotted Spinefoot,meneldur,0.1,70,928
1718097757236,common,Mackerel,sione89,1.7,17,256
1718097842343,common,Mussel,necroso7,0.09,9,834
1718098043104,rare,Jellyfish Plushie,staggerrilla,0.54,98,1749
1718098064748,junk,Bike,bleepbloopinbot,8.3,25,1245
1718098086096,junk,Vape,alfiMS,0.19,9,3295
1718098166172,junk,Scooter,stecherdesgrauens,14.4,48,982
1718098241500,junk,Weird Drawing of a Fish?,athne1,0.53,11,113
1718098262677,junk,Soda Can,fscktfs,0.08,1,1497
1718098371922,rare,Tuna,meneldur,234,112,1040
1718098772675,legendary,Tiger Shark,necroso7,466,280,1114
1718098795692,rare,Clownfish,alfiMS,0.21,93,3388
1718098972317,epic,Octopus,stecherdesgrauens,8.5,128,1110
1718099100442,junk,Thong,MikaHus,0.17,2,23
1718099143246,junk,Bike,athne1,11.3,34,147
1718099257338,legendary,Blue Whale,staggerrilla,104,805,2554
1718099278800,common,Black Spotted Grunt,bleepbloopinbot,4.1,16,1261
1718099316577,junk,Thong,meneldur,0.18,2,1042
1718099440185,common,Black Redeye,sstop1231,39,29,72
1718099572020,common,Black Spotted Grunt,necroso7,4.23,17,1131
1718099649876,common,Barracuda,stecherdesgrauens,9.9,33,1143
1718099877089,junk,Bike,alfiMS,9.2,28,3416
1718099983512,epic,Loggerhead Turtle,sione89,115,119,375
1718100029529,uncommon,Scrapermouth Mbuna,fscktfs,0.2,39,1536
1718100051355,common,Perch,athne1,3.37,34,181
1718100155813,rare,Yellowtang,teegreeen,0.75,96,96
1718100309923,common,Pike,necroso7,0.92,9,1140
1718100337528,junk,Skateboard,meneldur,3.01,50,1092
1718100441394,junk,CB Longneck,staggerrilla,0.21,2,2556
1718100464137,rare,Olive Ridley Turtle,bleepbloopinbot,40,80,1341
1718100575087,rare,Clownfish,stecherdesgrauens,0.21,94,1237
1718100935865,common,Black Redeye,athne1,40,30,211
1718100959717,common,Mussel,necroso7,0.09,9,1149
1718101069871,common,Barracuda,sione89,9.3,31,406
1718101237974,uncommon,Triggerfish,meneldur,16.4,74,1166
1718101260938,rare,Big Mamma Pickle,kolyaoleksyuk,0.46,91,91
1718101641990,junk,Branch,staggerrilla,0.44,2,2558
1718101664035,uncommon,Golden Redeye Rudd,bleepbloopinbot,0.9,45,1386
1718101703204,junk,Thong,MikaHus,0.17,2,25
1718101738811,uncommon,Golden Redeye Rudd,necroso7,0.72,36,1185
1718101859043,uncommon,Starfish,athne1,0.08,25,236
1718101973012,junk,Soda Can,fscktfs,0.1,1,1537
1718102136714,common,Mussel,meneldur,0.08,8,1174
1718102744491,epic,Leatherback Turtle,athne1,347,121,357
1718102798120,uncommon,Lobster,meneldur,1.1,77,1251
1718102827537,common,Black Redeye,sstop1231,41,31,103
1718102849262,uncommon,Frontosa Cichlid,staggerrilla,0.42,29,2587
1718102870639,junk,Some Keys,bleepbloopinbot,0.22,11,1397
1718102923127,legendary,Singing Fish,MikaHus,4.52,181,206
1718103194811,uncommon,Rabbitfish,sione89,2.26,40,446
1718103253335,junk,Coffee Cup,CHUCKY_XS,0.19,2,134
1718103516516,junk,Coffee Cup,meneldur,0.17,2,1253
1718103672739,epic,Eagle Ray,athne1,219,208,565
1718103971867,uncommon,Electric Catfish,CHUCKY_XS,22,57,191
1718104042775,common,Salmon,staggerrilla,3.87,29,2616
1718104083880,legendary,Blue Whale,bleepbloopinbot,129,998,2395
1718104107018,rare,Clownfish,sione89,0.22,99,545
1718104128200,junk,Thong,MikaHus,0.2,2,208
1718104444605,common,Pike,meneldur,0.94,9,1262
1718104531957,common,Black Spotted Grunt,athne1,4.09,16,581
1718104862125,legendary,Blue Whale,CHUCKY_XS,114,880,1071
1718105137595,uncommon,Oyster,meneldur,0.47,56,1318
1718105221543,uncommon,Red Eye Fish,fscktfs,2.49,35,1572
1718105243346,common,Barracuda,staggerrilla,9.8,33,2649
1718105266577,rare,Tuna,bleepbloopinbot,217,104,2499
1718105288585,uncommon,Butterfly Fish,alfiMS,0.09,42,3458
1718105334277,rare,Clownfish,MikaHus,0.23,102,310
1718105443959,epic,Leatherback Turtle,athne1,447,156,737
1718105487025,legendary,Croissant Shark,stecherdesgrauens,0.88,219,1456
1718106082794,rare,Wahoo,alfiMS,14.7,94,3552
1718106105422,uncommon,Lobster,meneldur,1.04,73,1391
1718106342734,epic,Orange Mandarin Fish,athne1,0.18,159,896
1718106383080,junk,Weird Drawing of a Fish?,fscktfs,0.48,10,1582
1718106443132,uncommon,Streaked Spinefoot,staggerrilla,0.2,40,2689
1718106464894,uncommon,Frontosa Cichlid,bleepbloopinbot,0.44,31,2530
1718106537985,rare,Emperor Angelfish,stecherdesgrauens,1.36,63,1519
1718106559506,common,Hermit Crab,sione89,0.94,19,564
1718106583307,epic,Lion Fish,MikaHus,1.1,132,442
1718106898451,common,Black Spotted Grunt,alfiMS,4.29,17,3569
1718107013523,junk,Soda Can,meneldur,0.09,1,1392
1718107042387,epic,Octopus,JohnnyQuizz,9.2,138,138
1718107063733,junk,Trolley,surfeus,18.2,9,235
1718107238427,rare,Tuna,athne1,258,123,1019
1718107299530,uncommon,Rabbitfish,stecherdesgrauens,2.22,39,1558
1718107642659,uncommon,Red Eye Fish,staggerrilla,2.35,33,2722
1718107664421,common,Barracuda,bleepbloopinbot,9.4,31,2561
1718107685884,common,Carp,meneldur,8.3,16,1408
1718107707087,junk,Funny Metal Tubes,JohnnyQuizz,0.22,2,140
1718107730098,uncommon,Triggerfish,alfiMS,21,93,3662
1718107857229,junk,Traffic Cone,MikaHus,1.02,8,450
1718108013943,common,Atlantic Cod,lightb0011,36,27,29
1718108061623,uncommon,Frontosa Cichlid,stecherdesgrauens,0.43,30,1588
1718108130125,common,Hermit Crab,fscktfs,1.1,22,1604
1718108212099,rare,Rainbow Cichlid,thanossoul,0.54,70,70
1718108270459,uncommon,Starfish,zoskyb,0.1,29,207
1718108309907,common,Blue Discus,JohnnyQuizz,0.2,20,160
1718108450231,uncommon,Golden Redeye Rudd,CHUCKY_XS,0.83,42,1113
1718108472056,uncommon,Streaked Spinefoot,sstop1231,0.16,33,136
1718108494142,uncommon,Watch,alfiMS,0.19,47,3709
1718108562586,rare,Orangespined Unicornfish,meneldur,1.07,80,1488
1718108786362,junk,CB Longneck,stecherdesgrauens,0.19,2,1590
1718108843486,junk,Scooter,staggerrilla,13.7,46,2768
1718108866387,rare,Oreochromis,bleepbloopinbot,2.6,87,2648
1718108941308,epic,Leatherback Turtle,JohnnyQuizz,360,126,286
1718108975761,rare,Big Mamma Pickle,sione89,0.55,109,673
1718109045723,junk,Broken Sword,athne1,1.04,104,1123
1718109145921,legendary,Tiger Shark,MikaHus,455,273,723
1718109258528,legendary,Zero,Ura3535,10.2,766,864
1718109282884,rare,Rainbow Cichlid,alfiMS,0.47,61,3770
1718109444371,common,Mackerel,meneldur,1.76,18,1506
1718109562161,uncommon,Butterfly Fish,surfeus,0.1,45,280
1718109583855,junk,Bike,stecherdesgrauens,8.9,27,1617
1718109608683,uncommon,Butterfly Fish,thanossoul,0.08,37,107
1718109649267,uncommon,Red Eye Fish,zoskyb,2.72,38,245
1718109758181,uncommon,Butterfly Fish,JohnnyQuizz,0.1,46,332
1718109905193,epic,Lion Fish,sirhunterr,1.13,135,205
1718109955615,uncommon,Watch,athne1,0.16,41,1164
1718110008401,common,Perch,alfiMS,3.08,31,3801
1718110042472,common,Trout,staggerrilla,1.02,15,2783
1718110066640,epic,Leatherback Turtle,bleepbloopinbot,432,151,2799
1718110198866,junk,Vape,madagascaradam,0.22,11,270
1718110220321,common,Mackerel,meneldur,1.62,16,1522
1718110243207,rare,Arapaima,thanossoul,87,87,194
1718110331504,rare,Mahi Mahi,MikaHus,12.9,69,792
1718110415555,junk,Broken Sword,yasosus_bibus,1.11,111,111
1718110449907,common,Blue Discus,stecherdesgrauens,0.18,18,1635
1718110474344,epic,Octopus,JohnnyQuizz,10.9,164,496
1718110496351,junk,Skateboard,alesas2,2.6,43,45
1718110813857,common,Carp,sione89,6.5,12,685
1718110857206,uncommon,Oyster,athne1,0.5,60,1224
1718110969532,epic,Yellow Mandarin Fish,alfiMS,0.22,197,3998
1718111003895,uncommon,Rabbitfish,fscktfs,1.81,32,1636
1718111066043,junk,Vape,meneldur,0.17,9,1531
1718111089998,junk,Traffic Cone,JohnnyQuizz,0.81,6,502
1718111217602,legendary,Manta Ray,stecherdesgrauens,1,406,2041
1718111244411,rare,Clownfish,staggerrilla,0.18,80,2863
1718111265601,junk,CB Longneck,bleepbloopinbot,0.21,2,2801
1718111296938,common,Salmon,madagascaradam,3.46,26,296
1718111849967,common,Carp,JohnnyQuizz,6.5,12,514
1718111871392,common,Carp,meneldur,7.6,14,1545
1718111930365,common,Atlantic Cod,necroso7,35,26,1211
1718111951895,common,Black Spotted Grunt,fscktfs,4.59,18,1654
1718111973794,uncommon,Streaked Spinefoot,madagascaradam,0.18,37,333
1718111996300,rare,Oreochromis,thanossoul,2.04,68,262
1718112087701,rare,Orangespined Unicornfish,sirhunterr,0.99,74,279
1718112232623,rare,Oreochromis,zoskyb,2.31,77,322
1718112256358,common,Black Redeye,Ura3535,40,30,894
1718112335857,rare,Red Discus,kolyaoleksyuk,0.41,91,182
1718112442835,common,Black Spotted Grunt,staggerrilla,4.45,18,2881
1718112466774,epic,Octopus,bleepbloopinbot,9.4,140,2941
1718112574765,rare,Big Mamma Pickle,sione89,0.53,107,792
1718112741473,common,Hermit Crab,thanossoul,1.01,20,282
1718112872835,common,Black Spotted Grunt,JohnnyQuizz,4.47,18,532
1718112913978,common,Atlantic Cod,MikaHus,34,25,817
1718113100878,uncommon,Scrapermouth Mbuna,necroso7,0.19,38,1249
1718113206065,rare,Oreochromis,seligchan,2.15,72,72
1718113313678,rare,Nimbochromis,fscktfs,2.48,54,1708
1718113392843,rare,Rubber Ducky,alfiMS,0.09,94,4092
1718113498207,legendary,Blue Whale,JohnnyQuizz,116,895,1427
1718113520859,rare,Clownfish,stecherdesgrauens,0.17,76,2117
1718113542893,uncommon,Peacock Bass,meneldur,6.9,43,1588
1718113592707,junk,Car,alesas2,1,336,381
1718113644349,uncommon,Electric Catfish,staggerrilla,24,62,2943
1718113665678,common,Pike,bleepbloopinbot,0.94,9,2950
1718113841732,legendary,Manta Ray,necroso7,1,416,1665
1718114018429,epic,Shrimp Toy,thanossoul,0.83,83,365
1718114039804,common,Mussel,alfiMS,0.11,11,4103
1718114247873,rare,Nimbochromis,MikaHus,3.29,71,888
1718114279438,uncommon,Golden Redeye Rudd,JohnnyQuizz,0.76,38,1465
1718114344662,common,Black Spotted Grunt,taylor047,4.88,20,20
1718114372534,rare,Orangespined Unicornfish,meneldur,1.09,81,1669
1718114425608,rare,Red Discus,fscktfs,0.36,81,1789
1718114659900,common,Mussel,alesas2,0.11,11,392
1718114771769,epic,Moorish Idol,sione89,2.13,191,983
1718114845621,epic,Loggerhead Turtle,staggerrilla,142,147,3090
1718114867331,common,Black Redeye,bleepbloopinbot,38,28,2978
1718114895898,junk,Tire,alfiMS,30,10,4113
1718114944333,common,Black Redeye,necroso7,41,30,1695
1718114965697,junk,Trolley,JohnnyQuizz,22,11,1476
1718115150192,junk,Bike,stecherdesgrauens,8.4,25,2142
1718115171714,common,Mackerel,meneldur,1.95,19,1688
1718115334794,junk,Branch,fscktfs,0.56,2,1791
1718115448090,rare,Rubber Ducky,Psygineer,0.08,81,591
1718115546334,epic,Powderblue Tang,thedave19,0.75,151,151
1718115567700,junk,Trolley,MikaHus,22,11,899
1718115588894,junk,Nugget,taylor047,0.19,2,22
1718115657198,epic,Leatherback Turtle,alfiMS,375,131,4244
1718115811563,rare,Red Discus,JohnnyQuizz,0.32,72,1548
1718115832761,junk,Branch,stecherdesgrauens,0.47,2,2144
1718115884109,rare,Orangespined Unicornfish,zoskyb,0.99,74,396
1718115905930,uncommon,Golden Redeye Rudd,necroso7,0.65,33,1728
1718116047483,epic,Eagle Ray,staggerrilla,220,210,3300
1718116069130,common,Salmon,bleepbloopinbot,3.29,25,3003
1718116520352,uncommon,Triggerfish,stecherdesgrauens,22,100,2244
1718116544406,epic,Yellow Mandarin Fish,sione89,0.16,145,1128
1718116567359,rare,Clownfish,JohnnyQuizz,0.2,90,1638
1718116589407,uncommon,Streaked Spinefoot,Psygineer,0.22,45,636
1718116634545,junk,CB Longneck,alfiMS,0.18,2,4246
1718116710961,junk,Can,surfeus,0.42,4,284
1718116824821,junk,Can,MikaHus,0.51,5,904
1718117006253,epic,Pineapple,taylor047,1.03,5,27
1718117238477,epic,Octopus,fscktfs,10.7,161,1952
1718117260795,rare,Parrot Fish,staggerrilla,1.65,58,3358
1718117281977,junk,Funny Metal Tubes,bleepbloopinbot,0.22,2,3005
1718117318554,epic,Old PC,alfiMS,17.6,176,4422
1718117339874,junk,Tire,JohnnyQuizz,25,8,1646
1718117658673,junk,Scooter,Psygineer,13.3,44,680
1718117681625,rare,Jellyfish Plushie,stecherdesgrauens,0.5,91,2335
1718117738319,legendary,Croissant Shark,thanossoul,0.99,247,612
1718118033006,junk,Traffic Cone,sione89,1.09,9,1137
1718118076646,rare,Rainbow Cichlid,zoskyb,0.53,69,465
1718118443715,common,Mussel,staggerrilla,0.09,9,9
